participantID,item,rating,targetType,targetNumber,facialColoration,shownEmotion,emotionChoiceID,target_gender,ratedEmotion
P051,WF-002-R-F_4,1,WF,002,R,F,4,Female,Angry
P011,WF-002-R-F_4,1,WF,002,R,F,4,Female,Angry
P008,WF-002-R-F_4,1,WF,002,R,F,4,Female,Angry
P005,WF-002-R-F_4,1,WF,002,R,F,4,Female,Angry
P025,WF-002-R-F_4,1,WF,002,R,F,4,Female,Angry
P022,WF-002-R-F_4,1,WF,002,R,F,4,Female,Angry
P063,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P058,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P019,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P017,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P032,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P051,WF-002-R-F_5,2,WF,002,R,F,5,Female,Disgusted
P011,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P008,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P005,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P025,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P022,WF-002-R-F_5,1,WF,002,R,F,5,Female,Disgusted
P063,WF-002-R-F_6,2,WF,002,R,F,6,Female,Scared
P058,WF-002-R-F_6,1,WF,002,R,F,6,Female,Scared
P019,WF-002-R-F_6,1,WF,002,R,F,6,Female,Scared
P017,WF-002-R-F_6,3,WF,002,R,F,6,Female,Scared
P032,WF-002-R-F_6,1,WF,002,R,F,6,Female,Scared
P051,WF-002-R-F_6,2,WF,002,R,F,6,Female,Scared
P011,WF-002-R-F_6,1,WF,002,R,F,6,Female,Scared
P008,WF-002-R-F_6,2,WF,002,R,F,6,Female,Scared
P005,WF-002-R-F_6,1,WF,002,R,F,6,Female,Scared
P025,WF-002-R-F_6,1,WF,002,R,F,6,Female,Scared
P022,WF-002-R-F_6,1,WF,002,R,F,6,Female,Scared
P065,WF-003-R-N_1,1,WF,003,R,N,1,Female,Happy
P063,WF-003-R-N_1,2,WF,003,R,N,1,Female,Happy
p057,WF-003-R-N_1,2,WF,003,R,N,1,Female,Happy
P035,WF-003-R-N_1,1,WF,003,R,N,1,Female,Happy
P034,WF-003-R-N_1,1,WF,003,R,N,1,Female,Happy
P049,WF-003-R-N_1,1,WF,003,R,N,1,Female,Happy
P047,WF-003-R-N_1,2,WF,003,R,N,1,Female,Happy
P030,WF-003-R-N_1,1,WF,003,R,N,1,Female,Happy
P007,WF-003-R-N_1,3,WF,003,R,N,1,Female,Happy
P024,WF-003-R-N_1,1,WF,003,R,N,1,Female,Happy
P002,WF-003-R-N_1,2,WF,003,R,N,1,Female,Happy
P065,WF-003-R-N_2,1,WF,003,R,N,2,Female,Sad
P063,WF-003-R-N_2,1,WF,003,R,N,2,Female,Sad
p057,WF-003-R-N_2,2,WF,003,R,N,2,Female,Sad
P035,WF-003-R-N_2,5,WF,003,R,N,2,Female,Sad
P034,WF-003-R-N_2,2,WF,003,R,N,2,Female,Sad
P049,WF-003-R-N_2,1,WF,003,R,N,2,Female,Sad
P047,WF-003-R-N_2,1,WF,003,R,N,2,Female,Sad
P030,WF-003-R-N_2,1,WF,003,R,N,2,Female,Sad
P007,WF-003-R-N_2,2,WF,003,R,N,2,Female,Sad
P024,WF-003-R-N_2,2,WF,003,R,N,2,Female,Sad
P002,WF-003-R-N_2,2,WF,003,R,N,2,Female,Sad
P065,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P063,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
p057,WF-003-R-N_3,2,WF,003,R,N,3,Female,Surprised
P035,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P034,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P049,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P047,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P030,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P007,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P024,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P002,WF-003-R-N_3,1,WF,003,R,N,3,Female,Surprised
P065,WF-003-R-N_4,1,WF,003,R,N,4,Female,Angry
P063,WF-003-R-N_4,2,WF,003,R,N,4,Female,Angry
p057,WF-003-R-N_4,2,WF,003,R,N,4,Female,Angry
P035,WF-003-R-N_4,1,WF,003,R,N,4,Female,Angry
P034,WF-003-R-N_4,1,WF,003,R,N,4,Female,Angry
P049,WF-003-R-N_4,1,WF,003,R,N,4,Female,Angry
P047,WF-003-R-N_4,1,WF,003,R,N,4,Female,Angry
P030,WF-003-R-N_4,2,WF,003,R,N,4,Female,Angry
P007,WF-003-R-N_4,1,WF,003,R,N,4,Female,Angry
P024,WF-003-R-N_4,3,WF,003,R,N,4,Female,Angry
P002,WF-003-R-N_4,1,WF,003,R,N,4,Female,Angry
P065,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P063,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
p057,WF-003-R-N_5,4,WF,003,R,N,5,Female,Disgusted
P035,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P034,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P049,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P047,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P030,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P007,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P024,WF-003-R-N_5,2,WF,003,R,N,5,Female,Disgusted
P002,WF-003-R-N_5,1,WF,003,R,N,5,Female,Disgusted
P065,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P063,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
p057,WF-003-R-N_6,2,WF,003,R,N,6,Female,Scared
P035,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P034,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P049,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P047,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P030,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P007,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P024,WF-003-R-N_6,2,WF,003,R,N,6,Female,Scared
P002,WF-003-R-N_6,1,WF,003,R,N,6,Female,Scared
P065,WF-003-R-HC_1,4,WF,003,R,HC,1,Female,Happy
P063,WF-003-R-HC_1,4,WF,003,R,HC,1,Female,Happy
p057,WF-003-R-HC_1,4,WF,003,R,HC,1,Female,Happy
P035,WF-003-R-HC_1,5,WF,003,R,HC,1,Female,Happy
P034,WF-003-R-HC_1,4,WF,003,R,HC,1,Female,Happy
P049,WF-003-R-HC_1,3,WF,003,R,HC,1,Female,Happy
P047,WF-003-R-HC_1,4,WF,003,R,HC,1,Female,Happy
P030,WF-003-R-HC_1,5,WF,003,R,HC,1,Female,Happy
P007,WF-003-R-HC_1,5,WF,003,R,HC,1,Female,Happy
P024,WF-003-R-HC_1,5,WF,003,R,HC,1,Female,Happy
P002,WF-003-R-HC_1,2,WF,003,R,HC,1,Female,Happy
P065,WF-003-R-HC_2,1,WF,003,R,HC,2,Female,Sad
P063,WF-003-R-HC_2,3,WF,003,R,HC,2,Female,Sad
p057,WF-003-R-HC_2,2,WF,003,R,HC,2,Female,Sad
P035,WF-003-R-HC_2,1,WF,003,R,HC,2,Female,Sad
P034,WF-003-R-HC_2,1,WF,003,R,HC,2,Female,Sad
P049,WF-003-R-HC_2,2,WF,003,R,HC,2,Female,Sad
P047,WF-003-R-HC_2,1,WF,003,R,HC,2,Female,Sad
P030,WF-003-R-HC_2,1,WF,003,R,HC,2,Female,Sad
P007,WF-003-R-HC_2,1,WF,003,R,HC,2,Female,Sad
P024,WF-003-R-HC_2,1,WF,003,R,HC,2,Female,Sad
P002,WF-003-R-HC_2,2,WF,003,R,HC,2,Female,Sad
P065,WF-003-R-HC_3,2,WF,003,R,HC,3,Female,Surprised
P063,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
p057,WF-003-R-HC_3,3,WF,003,R,HC,3,Female,Surprised
P035,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
P034,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
P049,WF-003-R-HC_3,2,WF,003,R,HC,3,Female,Surprised
P047,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
P030,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
P007,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
P024,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
P002,WF-003-R-HC_3,1,WF,003,R,HC,3,Female,Surprised
P065,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
P063,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
p057,WF-003-R-HC_4,3,WF,003,R,HC,4,Female,Angry
P035,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
P034,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
P049,WF-003-R-HC_4,2,WF,003,R,HC,4,Female,Angry
P047,WF-003-R-HC_4,2,WF,003,R,HC,4,Female,Angry
P030,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
P007,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
P024,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
P002,WF-003-R-HC_4,1,WF,003,R,HC,4,Female,Angry
P065,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P063,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
p057,WF-003-R-HC_5,2,WF,003,R,HC,5,Female,Disgusted
P035,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P034,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P049,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P047,WF-003-R-HC_5,2,WF,003,R,HC,5,Female,Disgusted
P030,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P007,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P024,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P002,WF-003-R-HC_5,1,WF,003,R,HC,5,Female,Disgusted
P065,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P063,WF-003-R-HC_6,2,WF,003,R,HC,6,Female,Scared
p057,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P035,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P034,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P049,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P047,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P030,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P007,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P024,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P002,WF-003-R-HC_6,1,WF,003,R,HC,6,Female,Scared
P065,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
P063,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
p057,WF-003-R-A_1,2,WF,003,R,A,1,Female,Happy
P035,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
P034,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
P049,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
P047,WF-003-R-A_1,2,WF,003,R,A,1,Female,Happy
P030,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
P007,WF-003-R-A_1,2,WF,003,R,A,1,Female,Happy
P024,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
P002,WF-003-R-A_1,1,WF,003,R,A,1,Female,Happy
P065,WF-003-R-A_2,1,WF,003,R,A,2,Female,Sad
P063,WF-003-R-A_2,3,WF,003,R,A,2,Female,Sad
p057,WF-003-R-A_2,2,WF,003,R,A,2,Female,Sad
P035,WF-003-R-A_2,1,WF,003,R,A,2,Female,Sad
P034,WF-003-R-A_2,1,WF,003,R,A,2,Female,Sad
P049,WF-003-R-A_2,2,WF,003,R,A,2,Female,Sad
P047,WF-003-R-A_2,1,WF,003,R,A,2,Female,Sad
P030,WF-003-R-A_2,1,WF,003,R,A,2,Female,Sad
P007,WF-003-R-A_2,2,WF,003,R,A,2,Female,Sad
P024,WF-003-R-A_2,3,WF,003,R,A,2,Female,Sad
P002,WF-003-R-A_2,3,WF,003,R,A,2,Female,Sad
P065,WF-003-R-A_3,2,WF,003,R,A,3,Female,Surprised
P063,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
p057,WF-003-R-A_3,2,WF,003,R,A,3,Female,Surprised
P035,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
P034,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
P049,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
P047,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
P030,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
P007,WF-003-R-A_3,2,WF,003,R,A,3,Female,Surprised
P024,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
P002,WF-003-R-A_3,1,WF,003,R,A,3,Female,Surprised
P065,WF-003-R-A_4,2,WF,003,R,A,4,Female,Angry
P063,WF-003-R-A_4,4,WF,003,R,A,4,Female,Angry
p057,WF-003-R-A_4,4,WF,003,R,A,4,Female,Angry
P035,WF-003-R-A_4,5,WF,003,R,A,4,Female,Angry
P034,WF-003-R-A_4,3,WF,003,R,A,4,Female,Angry
P049,WF-003-R-A_4,5,WF,003,R,A,4,Female,Angry
P047,WF-003-R-A_4,4,WF,003,R,A,4,Female,Angry
P030,WF-003-R-A_4,5,WF,003,R,A,4,Female,Angry
P007,WF-003-R-A_4,5,WF,003,R,A,4,Female,Angry
P024,WF-003-R-A_4,5,WF,003,R,A,4,Female,Angry
P002,WF-003-R-A_4,4,WF,003,R,A,4,Female,Angry
P065,WF-003-R-A_5,1,WF,003,R,A,5,Female,Disgusted
P063,WF-003-R-A_5,4,WF,003,R,A,5,Female,Disgusted
p057,WF-003-R-A_5,3,WF,003,R,A,5,Female,Disgusted
P035,WF-003-R-A_5,1,WF,003,R,A,5,Female,Disgusted
P034,WF-003-R-A_5,2,WF,003,R,A,5,Female,Disgusted
P049,WF-003-R-A_5,3,WF,003,R,A,5,Female,Disgusted
P047,WF-003-R-A_5,2,WF,003,R,A,5,Female,Disgusted
P030,WF-003-R-A_5,1,WF,003,R,A,5,Female,Disgusted
P007,WF-003-R-A_5,3,WF,003,R,A,5,Female,Disgusted
P024,WF-003-R-A_5,5,WF,003,R,A,5,Female,Disgusted
P002,WF-003-R-A_5,3,WF,003,R,A,5,Female,Disgusted
P065,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P063,WF-003-R-A_6,2,WF,003,R,A,6,Female,Scared
p057,WF-003-R-A_6,2,WF,003,R,A,6,Female,Scared
P035,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P034,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P049,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P047,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P030,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P007,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P024,WF-003-R-A_6,2,WF,003,R,A,6,Female,Scared
P002,WF-003-R-A_6,1,WF,003,R,A,6,Female,Scared
P065,WF-003-R-F_1,1,WF,003,R,F,1,Female,Happy
P063,WF-003-R-F_1,2,WF,003,R,F,1,Female,Happy
p057,WF-003-R-F_1,2,WF,003,R,F,1,Female,Happy
P035,WF-003-R-F_1,1,WF,003,R,F,1,Female,Happy
P034,WF-003-R-F_1,3,WF,003,R,F,1,Female,Happy
P049,WF-003-R-F_1,5,WF,003,R,F,1,Female,Happy
P047,WF-003-R-F_1,4,WF,003,R,F,1,Female,Happy
P030,WF-003-R-F_1,2,WF,003,R,F,1,Female,Happy
P007,WF-003-R-F_1,4,WF,003,R,F,1,Female,Happy
P024,WF-003-R-F_1,4,WF,003,R,F,1,Female,Happy
P002,WF-003-R-F_1,4,WF,003,R,F,1,Female,Happy
P065,WF-003-R-F_2,1,WF,003,R,F,2,Female,Sad
P063,WF-003-R-F_2,2,WF,003,R,F,2,Female,Sad
p057,WF-003-R-F_2,2,WF,003,R,F,2,Female,Sad
P035,WF-003-R-F_2,5,WF,003,R,F,2,Female,Sad
P034,WF-003-R-F_2,1,WF,003,R,F,2,Female,Sad
P049,WF-003-R-F_2,1,WF,003,R,F,2,Female,Sad
P047,WF-003-R-F_2,1,WF,003,R,F,2,Female,Sad
P030,WF-003-R-F_2,1,WF,003,R,F,2,Female,Sad
P007,WF-003-R-F_2,2,WF,003,R,F,2,Female,Sad
P024,WF-003-R-F_2,2,WF,003,R,F,2,Female,Sad
P002,WF-003-R-F_2,1,WF,003,R,F,2,Female,Sad
P065,WF-003-R-F_3,3,WF,003,R,F,3,Female,Surprised
P063,WF-003-R-F_3,4,WF,003,R,F,3,Female,Surprised
p057,WF-003-R-F_3,4,WF,003,R,F,3,Female,Surprised
P035,WF-003-R-F_3,1,WF,003,R,F,3,Female,Surprised
P034,WF-003-R-F_3,4,WF,003,R,F,3,Female,Surprised
P049,WF-003-R-F_3,5,WF,003,R,F,3,Female,Surprised
P047,WF-003-R-F_3,3,WF,003,R,F,3,Female,Surprised
P030,WF-003-R-F_3,5,WF,003,R,F,3,Female,Surprised
P007,WF-003-R-F_3,4,WF,003,R,F,3,Female,Surprised
P024,WF-003-R-F_3,1,WF,003,R,F,3,Female,Surprised
P002,WF-003-R-F_3,5,WF,003,R,F,3,Female,Surprised
P065,WF-003-R-F_4,2,WF,003,R,F,4,Female,Angry
P063,WF-003-R-F_4,1,WF,003,R,F,4,Female,Angry
p057,WF-003-R-F_4,2,WF,003,R,F,4,Female,Angry
P035,WF-003-R-F_4,1,WF,003,R,F,4,Female,Angry
P034,WF-003-R-F_4,1,WF,003,R,F,4,Female,Angry
P049,WF-003-R-F_4,1,WF,003,R,F,4,Female,Angry
P047,WF-003-R-F_4,1,WF,003,R,F,4,Female,Angry
P030,WF-003-R-F_4,1,WF,003,R,F,4,Female,Angry
P007,WF-003-R-F_4,2,WF,003,R,F,4,Female,Angry
P024,WF-003-R-F_4,2,WF,003,R,F,4,Female,Angry
P002,WF-003-R-F_4,1,WF,003,R,F,4,Female,Angry
P065,WF-003-R-F_5,2,WF,003,R,F,5,Female,Disgusted
P063,WF-003-R-F_5,3,WF,003,R,F,5,Female,Disgusted
p057,WF-003-R-F_5,2,WF,003,R,F,5,Female,Disgusted
P035,WF-003-R-F_5,5,WF,003,R,F,5,Female,Disgusted
P034,WF-003-R-F_5,1,WF,003,R,F,5,Female,Disgusted
P049,WF-003-R-F_5,1,WF,003,R,F,5,Female,Disgusted
P047,WF-003-R-F_5,1,WF,003,R,F,5,Female,Disgusted
P030,WF-003-R-F_5,2,WF,003,R,F,5,Female,Disgusted
P007,WF-003-R-F_5,2,WF,003,R,F,5,Female,Disgusted
P024,WF-003-R-F_5,2,WF,003,R,F,5,Female,Disgusted
P002,WF-003-R-F_5,1,WF,003,R,F,5,Female,Disgusted
P065,WF-003-R-F_6,1,WF,003,R,F,6,Female,Scared
P063,WF-003-R-F_6,5,WF,003,R,F,6,Female,Scared
p057,WF-003-R-F_6,2,WF,003,R,F,6,Female,Scared
P035,WF-003-R-F_6,1,WF,003,R,F,6,Female,Scared
P034,WF-003-R-F_6,1,WF,003,R,F,6,Female,Scared
P049,WF-003-R-F_6,1,WF,003,R,F,6,Female,Scared
P047,WF-003-R-F_6,1,WF,003,R,F,6,Female,Scared
P030,WF-003-R-F_6,1,WF,003,R,F,6,Female,Scared
P007,WF-003-R-F_6,2,WF,003,R,F,6,Female,Scared
P024,WF-003-R-F_6,2,WF,003,R,F,6,Female,Scared
P002,WF-003-R-F_6,1,WF,003,R,F,6,Female,Scared
P055,WF-005-R-N_1,2,WF,005,R,N,1,Female,Happy
P036,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P018,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P014,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P050,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P011,WF-005-R-N_1,2,WF,005,R,N,1,Female,Happy
P030,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P005,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P024,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P001,WF-005-R-N_1,1,WF,005,R,N,1,Female,Happy
P055,WF-005-R-N_2,1,WF,005,R,N,2,Female,Sad
P036,WF-005-R-N_2,1,WF,005,R,N,2,Female,Sad
P018,WF-005-R-N_2,3,WF,005,R,N,2,Female,Sad
P014,WF-005-R-N_2,2,WF,005,R,N,2,Female,Sad
P050,WF-005-R-N_2,2,WF,005,R,N,2,Female,Sad
P011,WF-005-R-N_2,2,WF,005,R,N,2,Female,Sad
P030,WF-005-R-N_2,1,WF,005,R,N,2,Female,Sad
P005,WF-005-R-N_2,5,WF,005,R,N,2,Female,Sad
P024,WF-005-R-N_2,2,WF,005,R,N,2,Female,Sad
P001,WF-005-R-N_2,4,WF,005,R,N,2,Female,Sad
P055,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P036,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P018,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P014,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P050,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P011,WF-005-R-N_3,2,WF,005,R,N,3,Female,Surprised
P030,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P005,WF-005-R-N_3,5,WF,005,R,N,3,Female,Surprised
P024,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P001,WF-005-R-N_3,1,WF,005,R,N,3,Female,Surprised
P055,WF-005-R-N_4,1,WF,005,R,N,4,Female,Angry
P036,WF-005-R-N_4,2,WF,005,R,N,4,Female,Angry
P018,WF-005-R-N_4,1,WF,005,R,N,4,Female,Angry
P014,WF-005-R-N_4,1,WF,005,R,N,4,Female,Angry
P050,WF-005-R-N_4,3,WF,005,R,N,4,Female,Angry
P011,WF-005-R-N_4,2,WF,005,R,N,4,Female,Angry
P030,WF-005-R-N_4,2,WF,005,R,N,4,Female,Angry
P005,WF-005-R-N_4,5,WF,005,R,N,4,Female,Angry
P024,WF-005-R-N_4,3,WF,005,R,N,4,Female,Angry
P001,WF-005-R-N_4,3,WF,005,R,N,4,Female,Angry
P055,WF-005-R-N_5,1,WF,005,R,N,5,Female,Disgusted
P036,WF-005-R-N_5,1,WF,005,R,N,5,Female,Disgusted
P018,WF-005-R-N_5,1,WF,005,R,N,5,Female,Disgusted
P014,WF-005-R-N_5,3,WF,005,R,N,5,Female,Disgusted
P050,WF-005-R-N_5,2,WF,005,R,N,5,Female,Disgusted
P011,WF-005-R-N_5,2,WF,005,R,N,5,Female,Disgusted
P030,WF-005-R-N_5,1,WF,005,R,N,5,Female,Disgusted
P005,WF-005-R-N_5,5,WF,005,R,N,5,Female,Disgusted
P024,WF-005-R-N_5,2,WF,005,R,N,5,Female,Disgusted
P001,WF-005-R-N_5,3,WF,005,R,N,5,Female,Disgusted
P055,WF-005-R-N_6,1,WF,005,R,N,6,Female,Scared
P036,WF-005-R-N_6,1,WF,005,R,N,6,Female,Scared
P018,WF-005-R-N_6,2,WF,005,R,N,6,Female,Scared
P014,WF-005-R-N_6,2,WF,005,R,N,6,Female,Scared
P050,WF-005-R-N_6,1,WF,005,R,N,6,Female,Scared
P011,WF-005-R-N_6,2,WF,005,R,N,6,Female,Scared
P030,WF-005-R-N_6,1,WF,005,R,N,6,Female,Scared
P005,WF-005-R-N_6,5,WF,005,R,N,6,Female,Scared
P024,WF-005-R-N_6,2,WF,005,R,N,6,Female,Scared
P001,WF-005-R-N_6,1,WF,005,R,N,6,Female,Scared
P055,WF-005-R-HC_1,5,WF,005,R,HC,1,Female,Happy
P036,WF-005-R-HC_1,3,WF,005,R,HC,1,Female,Happy
P018,WF-005-R-HC_1,4,WF,005,R,HC,1,Female,Happy
P014,WF-005-R-HC_1,5,WF,005,R,HC,1,Female,Happy
P050,WF-005-R-HC_1,4,WF,005,R,HC,1,Female,Happy
P011,WF-005-R-HC_1,5,WF,005,R,HC,1,Female,Happy
P030,WF-005-R-HC_1,5,WF,005,R,HC,1,Female,Happy
P005,WF-005-R-HC_1,4,WF,005,R,HC,1,Female,Happy
P024,WF-005-R-HC_1,5,WF,005,R,HC,1,Female,Happy
P001,WF-005-R-HC_1,5,WF,005,R,HC,1,Female,Happy
P055,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P036,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P018,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P014,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P050,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P011,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P030,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P005,WF-005-R-HC_2,4,WF,005,R,HC,2,Female,Sad
P024,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P001,WF-005-R-HC_2,1,WF,005,R,HC,2,Female,Sad
P055,WF-005-R-HC_3,1,WF,005,R,HC,3,Female,Surprised
P036,WF-005-R-HC_3,1,WF,005,R,HC,3,Female,Surprised
P018,WF-005-R-HC_3,1,WF,005,R,HC,3,Female,Surprised
P014,WF-005-R-HC_3,1,WF,005,R,HC,3,Female,Surprised
P050,WF-005-R-HC_3,1,WF,005,R,HC,3,Female,Surprised
P011,WF-005-R-HC_3,1,WF,005,R,HC,3,Female,Surprised
P030,WF-005-R-HC_3,2,WF,005,R,HC,3,Female,Surprised
P005,WF-005-R-HC_3,5,WF,005,R,HC,3,Female,Surprised
P024,WF-005-R-HC_3,2,WF,005,R,HC,3,Female,Surprised
P001,WF-005-R-HC_3,1,WF,005,R,HC,3,Female,Surprised
P055,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P036,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P018,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P014,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P050,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P011,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P030,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P005,WF-005-R-HC_4,2,WF,005,R,HC,4,Female,Angry
P024,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P001,WF-005-R-HC_4,1,WF,005,R,HC,4,Female,Angry
P055,WF-005-R-HC_5,1,WF,005,R,HC,5,Female,Disgusted
P036,WF-005-R-HC_5,1,WF,005,R,HC,5,Female,Disgusted
P018,WF-005-R-HC_5,1,WF,005,R,HC,5,Female,Disgusted
P014,WF-005-R-HC_5,1,WF,005,R,HC,5,Female,Disgusted
P050,WF-005-R-HC_5,1,WF,005,R,HC,5,Female,Disgusted
